wikidata_id	count
real estate development	5
Kosher certification agency	5
Fleet Air Squadron	5
monster truck	5
anti-aircraft warfare	5
well	5
old catholic diocese	5
Bank van Lening	5
stately home	5
numismatic museum	5
ecclesiastical municipality	5
judiciary police	5
Stryker Brigade Combat Team	5
private press	5
navigation authority	5
highway patrol	5
gaming control board	5
planning commission	5
education agency	5
California State Historic Park	5
bank museum	5
presidium	5
Regionaal opleidingencentrum	5
ska band	5
son jarocho group	5
philatelic museum	5
executive committee of the Regional Council of Deputies	5
media agency	5
flag carrier	5
organization related to nonviolence	5
presidential ticket	5
student council	5
Schützenverein	5
Town council members (Spain)	5
municipal library with regional vocation	5
French overseas collectivity	5
dissenting academy	5
peer-to-peer file sharing	5
Inns of Court	5
distance education	5
camp of the Gulag	5
Air division (Luftwaffe)	5
traveling theater	5
Centro Universitario de la Defensa	5
platform	5
trades hall	5
military campaign	5
informal organization	5
Cabinet of Mozambique	5
Automobilclub	5
representation of states in a federal system	5
Peru at the FIFA World Cup	5
Assault Aviation Division	5
agrarian shop	5
video label	5
city with powiat rights	5
Baptists	5
local government area of New South Wales	5
district of the French Southern and Antarctic Lands	5
Apostolic delegation	5
Consejo de Gobierno de la Junta de Andalucía	5
government document	5
tennis venue	5
hangar	5
Abnaki-class tug	5
ziekenfonds	5
toy library	5
national health service	5
motorized infantry division	5
Cabinet of New Zealand	5
reflection group	5
Presidential Commission	5
cobla	5
legislative council	5
e-learning	5
periodization	5
autonomous state administration body	5
Supreme Soviet	5
research funding	5
biobank	5
arms industry	5
merchant marine	5
cyber police	5
National Security Council	5
investment promotion agency	5
inspectorate	5
annual conference	5
parroquia of Galicia	5
Arkansas state park	5
mission complex	5
Classical Antiquities collection	5
Departmental Fire and Rescue Service (SDIS)	5
television program database	5
Regional Federal Courts	5
department of the Italian republic	5
Parliamentary Klub	5
fictional association football team	5
federation of political parties	5
Anatolian High School	5
state university or college	5
Scout troop	5
Quidditch team	5
Anglican religious order	5
antiques show	5
air army	5
transit police	5
Government of the Republic of Abkhazia	5
Apple Store	5
corrective labor colony	5
command ship	5
sommergibile tascabile	5
LGBTQI online newspaper	5
mountain rescue	5
synthetic fibre industry	5
database project	5
life insurance company	5
brass quintet	5
regional committee of CPSU	5
autonomous external control body	5
12th Session	5
shock army	5
military national association football team	5
NKVD special camp	5
Regional Internet registry	5
abortion clinic	5
commando regiment	5
diesel-electric submarine	5
textile industry	5
GmbH & Co. KG	5
dairy cooperative	5
bar council	5
cannabis political party	5
council of Navarre	5
Chōsen gakkō	5
State Command	5
Prikaz	5
Government of Tunisia	5
District Meteorological Observatory	5
drinking establishment	5
uranium enrichment plant	5
Florida District Courts of Appeal	5
astronomical catalog	5
city council of the Republic of Ireland	5
figure skating competition	5
bureau	5
Greek National Assembly	5
river monitor	5
Guilds of Venice	5
town in Nova Scotia	5
furniture factory	5
Natura 2000 protected area	5
Irish clans	5
United States federal medical center	5
funeral home chain	5
former sports governing body	5
Japanese restaurant	5
French helicopter regiment	5
an existing village of a former municipality in Finland	5
WAGGGS World Centre	5
net laying ship	5
law society	5
county commission	5
Organisationsbereich	5
mixing studio	5
Kreis (city of Zürich)	5
City district of Winterthur	5
Militia	5
New York state public-benefit corporation	5
nominating group	5
presidential election	5
uncontested election	5
prime ministerial government	5
probate court	5
public swimming pool in Hong Kong	5
assistant high commission	5
chamber of the Supreme Court of Spain	5
Durgapur Steel Peoples Co-operative Bank Ltd branch	5
tamu	5
seed library	5
Buddhist councils	5
administrative district of Prague	5
Special Troops Battalion	5
State Emergency Service	5
atheneum	5
United States Coast Guard Cutter	5
grand regiment	5
tennis tournament edition	5
police department of New Jersey	5
roster	5
local museum network	5
marine division	5
Guards tank division	5
military police company	5
Regional Health Administration	5
philatelic organization	5
Commonwealth Games Association	5
Sekolah dasar	5
system-level package manager	5
Marcher lordship	5
government agency	4
centrumbildning	4
town	4
unparished area	4
convict on death row	4
XAMP	4
video game translation company	4
federal ministry	4
Alternative exhibition space	4
residential and commercial building	4
concept store	4
artothèque	4
peacekeeping force	4
rapid reaction force	4
costume collection	4
settlement house	4
National Guard	4
United States Marine Corps Reconnaissance Battalions	4
Gemeindebau	4
brigade	4
Freikorps	4
civil registration district	4
film and television production company	4
computer club	4
revolutionary movement	4
dynastic order of Portugal	4
colla muixeranguera	4
three-masted schooner	4
writers' museum	4
canal	4
Roman military unit	4
Barpiano	4
speakeasy	4
lumber yard	4
abandoned railway	4
music hall	4
senhorio	4
film commission	4
manifesto	4
public college	4
social community	4
engineer brigade	4
archdiocese not metropolitan	4
teacher's school in Sweden	4
military music unit	4
영국 육군 여단	4
Republic of Korea brigade	4
South Korean Air Defense Brigade	4
training vessel	4
mechanized infantry	4
Republic of Korea Wing	4
distribution	4
parachute commando unit	4
Marine battalion	4
Marine Logistics Group	4
hypermarket chain	4
Russia fleet	4
Alpine Chasseurs Battalion	4
software development	4
capital of Japan	4
military component	4
legal system	4
court	4
prison ship	4
river island	4
satellite television	4
CBRN regiment	4
urban district of Sweden	4
private railway	4
group of content creators	4
entertainment	4
composer	4
father and son	4
United Nations	4
unfinished or abandoned video game	4
national federation	4
gay bathhouse	4
community house	4
syndicalist newspaper	4
Asian American newspaper	4
literary newspaper	4
city district	4
language center	4
sports bar	4
Digital museum project	4
online catalog	4
traiteur	4
ardiaconate	4
aircraft manufacturer	4
multi-sport event	4
concentration camp in France	4
district of China	4
otabisho	4
gatehouse	4
steam-powered sawmill	4
self-governance	4
deputy ministry of Cyprus Republic	4
Shogunate	4
bird ringing centre	4
footbridge	4
Cabinet of Kosovo	4
independent school district	4
tactical air force	4
vocational secondary school	4
Integrierte Sekundarschule	4
minor locality in Sweden	4
company union	4
comprehensive academic and research university	4
private university in Alberta	4
independent academic institution	4
First Nations college in Alberta	4
majlis	4
helicopter sea combat squadron	4
fleet logistics support squadron	4
empire	4
social-profit organization	4
人文学部	4
municipality of Jordan	4
local People's Congress in China	4
female duo	4
Catholic library	4
real union	4
satellite city	4
parish seat in Louisiana	4
cable ferry route	4
women's shelter	4
atmospheric observatory	4
ecclesiastical university	4
cultural magazine	4
papur bro	4
semi-weekly edition	4
regional weekly	4
comics	4
police, fire and crime panel	4
Humanist Party	4
sub-state level institution	4
Swedish state-owned enterprise	4
Islamic Republic	4
radio broadcasting	4
hate medium	4
Ebisu shrine	4
agreement	4
Shrine to the Virgin Mary	4
military building	4
calvary hill	4
hôtel de ville	4
former courthouse	4
fortified church	4
university church	4
hypertext system	4
Japanese Regional Company	4
eSports organization	4
short film	4
field hockey association	4
fujinkai	4
gakuen	4
官司	4
circle route	4
city tram	4
official tourism agency	4
ecumenism	4
fiefdom	4
airport rail link	4
online publication	4
partial cooperative	4
wide-area cooperative	4
onsen shrine	4
braille library	4
Community association	4
environmental non-governmental organization	4
Polytechnic schools in Japan	4
Air Defence Force	4
観光協会	4
police métropolitaine	4
classification society	4
futures exchange	4
public bank	4
pharmacy	4
supper club	4
food court	4
harbor	4
Indian restaurant	4
tasting room	4
village hall	4
crêperie	4
green space	4
tithe barn	4
tearoom	4
barbecue restaurant	4
parliamentary group	4
political clubs of the French Revolution	4
Victorious-class ocean surveillance ship	4
Pioneers Palace	4
United States Marine Corps Force Reconnaissance	4
sea grant institution	4
riot	4
ideology	4
subsidiary entity	4
environmental protection	4
question-and-answer site	4
reward-based crowdfunding platform	4
comparison shopping website	4
artist's home	4
design agency	4
East Indiaman	4
DFG/LFA	4
South Korea at the FIFA World Cup	4
Sweden at the FIFA World Cup	4
United States at the FIFA World Cup	4
Japan at the FIFA World Cup	4
Portugal at the FIFA World Cup	4
Jobcenter	4
urban district in Schleswig-Holstein	4
association library	4
prison library	4
digitisation ministry	4
radio programming	4
intelligence community	4
खाद्य प्रसंस्करण	4
radio astronomy observatory	4
general programming channel	4
Nigeria at the FIFA World Cup	4
Honduras at the FIFA World Cup	4
basic school	4
premetro	4
esnoga	4
space force	4
economic theory	4
department of transportation	4
Special Service Brigade	4
Landesgericht	4
information service provider	4
fundraising	4
logo	4
emergency department	4
American football team season	4
tokamak	4
cohort study	4
work	4
bibliography	4
gazetteer	4
programming language	4
ski jumping hill	4
unincorporated area of Victoria, Australia	4
farm team	4
federal cultural heritage site in Russia	4
revival house	4
Rundfunkchor	4
retaining wall	4
network operating system	4
beer	4
drink	4
mail order	4
fishing village	4
khanqah	4
lecture hall	4
sports complex	4
sobrado	4
clock tower	4
Eliteschule des Sports	4
private corporation	4
Roman client kingdoms in Britain	4
ethnic community	4
fictional group of characters	4
emporia	4
telecommunications service provider	4
irrigation district	4
fabless semiconductor company	4
prince	4
סניור	4
Spanish noble family	4
male trio	4
light-water reactor	4
nuclear facility	4
Vista-class cruise ship	4
infrastructure	4
société à responsabilité limitée	4
bathing water	4
raion of the Soviet Union	4
community and regional governments	4
Very Large Ore Carrier	4
Preferential trading area	4
municipality of Vietnam	4
philosophical movement	4
sculpture foundry	4
Orders of Baden	4
Ärztevereinigung	4
Fachoberschule	4
jeweler	4
traction power station	4
human rights ministry	4
ministry of Indonesia	4
financial services institution	4
association football venue	4
aircraft cruiser	4
marketing	4
multicenter study report	4
Oberes Volksgericht	4
Rundfunkrat	4
localité de Hongrie	4
vehicle model	4
sporting event	4
tire shop	4
district independent city of Brandenburg	4
open educational resource	4
space probe	4
technology demonstration spacecraft	4
space station module	4
engineer unit	4
deelgemeente	4
commanding officer	4
major basilica	4
papal basilica	4
gamba ensemble	4
children's music school	4
performing arts archive	4
economic archive	4
school archive	4
treasure	4
image database	4
coal strip mine	4
scientific collection	4
aksjeselskap	4
Bundeswahlkreis von Prince Edward Island	4
motorcycle model	4
Kassenärztliche Vereinigung	4
primary school in Italy	4
bottling company	4
horse racing venue	4
Japanese Americans relocation camp	4
lime kiln	4
Wikimedia type of file source	4
seaport	4
territory of the Democratic Republic of the Congo	4
atoll	4
town of Connecticut	4
large bank	4
large cruiser	4
barony	4
law enforcement agency in the Czech Republic	4
systematic internaliser	4
streaming media receiver	4
cloud storage	4
music database	4
media player software	4
recommender system	4
social structure	4
Gypsy-class salvage lifting vessel	4
genealogy website	4
web directory	4
digital map	4
Genossenschaft	4
società a responsabilità limitata	4
satrapy	4
Judiciary of Russia	4
proposed railway station	4
central specialist library	4
police foundation	4
Christian music festival	4
scout group	4
scout district	4
art historical photo archive	4
Private central bank	4
Administrative Court	4
textile	4
health care	4
food industry	4
lifestyle brand	4
general lighthouse authority	4
Robo-advisor	4
author	4
friendship association	4
dantai	4
trade	4
bank group	4
arch-gravity dam	4
Sotoyomo-class	4
Institute of Science and Technology	4
tenshu	4
laundry	4
Micro hydro	4
market town	4
inland port	4
Trident class	4
gourmet restaurant	4
heraldic authority	4
1958 FIFA World Cup team	4
affiliated companies	4
riding school	4
lighthouse tender	4
Hospitium	4
hotel garni	4
advisory council	4
community seed bank	4
distributed computing	4
classical music competition	4
activism	4
experimental forest	4
Wikipedia article covering multiple topics	4
anti-nuclear organization	4
female beauty pageant	4
patriotic society	4
arts district	4
LGBT homeless shelter	4
banking foundation	4
Cycling organization	4
cog	4
social media	4
regional archives in Iceland	4
research collaboration	4
archdeaconry	4
poetry bookstore	4
repository	4
reference unit	4
Granaries in Spain	4
Universités nouvelles	4
Palm grove	4
French tank regiment	4
seed vault	4
logradouro	4
rose garden	4
spiritual retreat	4
Jardín histórico	4
Chinese garden	4
National Monument of the United States	4
launch pad	4
Taoist temple	4
Chiba prefectural museum	4
Communities of Cyprus Republic	4
statute	4
parliamentary friendship group	4
Hungary at the FIFA World Cup	4
1966 FIFA World Cup team	4
1934 FIFA World Cup team	4
faculty organization	4
destination spa	4
Rijksmonument	4
Institute of National Importance	4
fortificação do Brasil	4
tunnel	4
court of equity	4
Cavalry Division	4
National Commission for UNESCO	4
Unfallkasse	4
voluntary secondary school	4
open data	4
piping	4
space instrument	4
Biblical software	4
class	4
funding	4
gas pipeline	4
policy	4
reconstruction	4
community of practice	4
Industrial relations commission	4
geographic information system	4
seafood restaurant	4
sparebank	4
field school	4
Joint Task Force	4
Betting shop	4
wheelwright	4
scientific council	4
interstate compact	4
moving company	4
medical equipment	4
Rocket army	4
British Army Cavalry regiment	4
Spetsnaz	4
type command	4
physician	4
flat-iron gunboat	4
Matchanu-class submarine	4
animation	4
military service	4
ISBN registration agency	4
animated film	4
Higher Social Court	4
gourmet supermarket chain	4
Beurtvaart	4
economic activity	4
maritime school	4
library school	4
faculty of music	4
teaching school	4
World Health Organization collaborating centre	4
record producer	4
physics laboratory	4
Double-hulled tanker	4
content delivery network	4
multistorey car park	4
state universities of Bahia	4
fighter unit	4
volksfront	4
animal sound archive	4
GSFG Special Weapons Depot	4
National Historical Park	4
boligbyggelag	4
metropolitan region of Norway	4
United States Supreme Court decision	4
Buke Yashiki	4
helicopter cruiser	4
science fiction club	4
Virginia state park	4
liceo	4
fortified tower	4
doctrine	4
artist-run initiative	4
stage orchestra	4
villa rustica	4
direct action	4
Fashion house	4
finishing school	4
Fairy tale amusement park	4
pontifical academy	4
kiln	4
Colombian cartel	4
Suvorov Military School	4
sponsor	4
Offizierhochschule of former DDR	4
overseas department and region of France	4
depot ship	4
neighborhood in Utrecht	4
mounted police	4
regional team	4
SE & Co. KG	4
Dutch cheese markets	4
Bulgarian Empire	4
scheduled monument	4
tactical formation	4
Zivilsenat	4
exhibit	4
Cendea of Navarre	4
museums of the city of Paris	4
prodigy house	4
e-book distribution platform	4
press office	4
Power Marketing Administration	4
kominka	4
publisher	4
resistance during World War II	4
two persons with the same name or a similar name	4
pension insurance company	4
optional plan municipality of Pennsylvania	4
shadow library	4
Parliamentary committee of the Dutch parliament	4
mixed-use building	4
Torah database	4
electronics store	4
vehicle family	4
Buran-class orbiter	4
telecommunications network	4
basic unit of settlement in the Czech Republic	4
customs museum	4
national youth football team	4
insurance	4
Japan Agricultural Cooperatives	4
student theatre group	4
music movement	4
agricultural bank	4
Исправительные дома	4
dansk erhvervsdrivende fond	4
Ottoman Association	4
Stadtpfarrkirche	4
território ultramarino	4
Stubengesellschaft	4
decentralized service of the State	4
foot guards	4
kickboxing organization	4
agricultural environment	4
local service center	4
Germany women's national youth football team	4
bum tour	4
European and American voyages of scientific exploration	4
Filmset	4
leisure park	4
hill committee	4
United Nations Observer Mission	4
podcast hosting service	4
unprotected cruiser	4
part principality	4
rack railway	4
nomadic empire	4
Instituição Particular de Solidariedade Social	4
unemployment fund	4
lifeboat station	4
folk dance group	4
districts of Colombia	4
bleachery	4
ligallo	4
asociación política	4
country for sports	4
archive network	4
Theater command of the People's Liberation Army	4
astronautical museum	4
bestuursorgaan	4
Special Area of Conservation	4
Special Operations Groups	4
luxury yacht	4
triumphal arch	4
castle museum	4
litteraturhus	4
police region	4
French central public administration	4
Agence régionale de santé	4
technical monument	4
Captive power plant	4
Artillerie de marine	4
yeast bank	4
resort hotel	4
bowls club	4
Organ of the Paris Commune	4
study	4
Cabinet of Tuvalu	4
single-party state	4
Sardinian Judicati	4
monarchy	4
Kantang-class torpedo boats	4
Regional Environmental Protection Agency	4
Reconnaissance group, Infantry division	4
Technological Research Institute	4
art biennial	4
Young Pioneer camp	4
city of Bosnia and Herzegovina	4
superior graduate school in Italy	4
neutrino detector	4
computing center	4
engineering school in France	4
Water Corporation	4
Islamic religious police	4
small and medium enterprises	4
tobacco factory in France	4
slave market	4
watercourse	4
constituent country of the United Kingdom	4
Eastern Orthodox cathedral	4
royal villa	4
auction	4
Utah state park	4
former synagogue	4
video game award	4
heritage park	4
cave church	4
hilltop settlement	4
central university	4
Établissement public expérimental	4
charity supergroup	4
province of New Caledonia	4
Research-Intensive Clusters	4
French train regiment	4
Italian Partisan Republics	4
Korean Cultural Center	4
feudal land tenure	4
administrative tribunal	4
Tribunal de commerce	4
game studio	4
Azienda sanitaria locale	4
diplomatic mission of El Salvador	4
archiepiscopal exarchate	4
buekorps	4
Chinese ceramics	4
Istituto di ricovero e cura a carattere scientifico	4
Istituto superiore per le industrie artistiche	4
Centros Andaluces	4
Auxiliaries	4
business college	4
underground movement	4
Representation office of the European Commission	4
township-level division similar to townships	4
Her Majesty's Young Offender Institution	4
minimum-gauge railway	4
NV/SA	4
government region of Baden-Württemberg	4
Anarchist archives	4
caucus	4
public service company	4
Parent-teacher association	4
community group	4
regulatory authority	4
local government association	4
cooperative body	4
tournament	4
pilgrimage site	4
teacher training centre in Poland	4
blue-ribbon panel	4
Air Division	4
road ferry	4
municipal electoral district in Canada	4
gladiatorial school	4
motorized infantry battalion	4
pasta store	4
administrative subdivision of French Polynesia	4
mountain infantry unit	4
human-powered submarine	4
Australian High Commission	4
online food ordering	4
antivirus software	4
electronics	4
frequent-flyer program	4
drug rehabilitation	4
transport operator	4
education management organization	4
fashion line	4
health food chain	4
communication software	4
incentive program of the EU	4
benefit corporation	4
Internet audio-visual programming service provider	4
National Center for Scientific Research	4
civil rights movement	4
local council	4
Tourist city	4
breastwork monitor	4
Cabinet of Myanmar	4
Cabinet of Zimbabwe	4
waterway society	4
Christian comprehensive school	4
carfree city	4
collaborative mapping	4
neighborhood  park	4
educational service district of Washington State	4
Candi of Indonesia	4
grotto	4
automobile repair shop	4
chemical company	4
Damen Stan 4207	4
redaction	4
scientific mission	4
labor universities	4
Swedish church abroad	4
type of limited company in Spain	4
brick kiln	4
specialised bookstore	4
Residential and long-term care centre	4
Star Trek video game	4
civil court	4
classification in sports	4
combat wing	4
British Army division	4
bottling plant	4
South Australian royal commission	4
World War I memorial	4
instrumental band	4
Palaestra	4
Landing Craft Tank	4
Language federation	4
Wikipedia BUNGAKU	4
student welfare organisation	4
Speiderleir	4
helicopter battalion	4
Parliamentary Group of the Parliament of the Balearic Islands	4
airlift squadron	4
lending library	4
Local Health Integration Network	4
Tamil national-type primary school	4
naval militia	4
EUFOR	4
underwater observatory	4
convict ship	4
provincial council	4
Regional Electoral Courts	4
Regional Mobility Authority	4
Regional stock exchange	4
drawing series	4
JP Morgan branch	4
café-théâtre	4
school of Japanese tea	4
specialized municipality in Alberta	4
Ulpana	4
viking ship replica	4
village of Vermont	4
Tiranë class	4
Church district (Church of Denmark)	4
Beth din	4
Basque center	4
faction in the Liberal Democratic Party	4
Province cartusienne	4
Garibaldi class	4
air division	4
bomb vessel	4
minelaying cruiser	4
Sekolah Menengah Atas	4
minigolf club	4
research institute of the National Autonomous University of Mexico	4
political party in Ukraine	3
Bundesforschungsanstalt	3
recreation structure	3
county hall	3
winemaker's house	3
handcraft shop	3
folk art museum	3
political slogan	3
digital costume collection	3
study collection	3
historic house museum	3
Mixed Tribunals of First Instance	3
comprehensive school	3
mountain troops	3
international shrine	3
hermitage	3
national shrine	3
urban area in Norway	3
Jacques Oudart Fourmentin-class	3
early childhood education	3
public foundation	3
orienteering club	3
manor house	3
social democratic party	3
major party	3
Associate Laboratory	3
social organization	3
distillery	3
gun club	3
grinding mill	3
neighborhood of Brazil	3
hyakuningumi	3
industrial landscape	3
municipal transport corporation	3
trolleybus system	3
public transport bus service	3
bus route	3
federal university	3
ämbetsverk	3
general directorate (Italian government)	3
fictional dodgeball team	3
audio-visual archive	3
Special Mission Unit	3
electricity plant	3
squadron	3
Bahad	3
military band	3
military police brigade	3
specialized school	3
Republic of Korea Marine Corps brigade	3
flight training unit	3
学童保育	3
Spielgemeinschaft	3
rabbinic dynasty	3
United States Army Aviation unit	3
Academy Trust	3
Other maintained school	3
Field Force	3
Republic of Korea Fleet	3
미국 육군 방공포병대대	3
church library district	3
independent infantry brigade	3
tool	3
bindery	3
county museum	3
UK Fisheries Administration	3
Directorates of the Scottish Government	3
submarine service	3
maritime command	3
IT project	3
professional services firm	3
accounting software	3
barracks vessel	3
ship type	3
underground infrastructure system	3
honor guard	3
public radio	3
Western-style building	3
Kindred	3
human who may be fictional	3
sibling	3
singer	3
twin	3
county government in California	3
suffrage newspaper	3
anti-Masonic newspaper	3
art newspaper	3
zentralorgan	3
medical newspaper	3
central business district	3
Freie Stadt	3
technological university	3
United States Forest Service region	3
social media campaign	3
charter school in the United States	3
engineering project	3
newsroom	3
taxicab company	3
embroidery workshop	3
prefecture-level city	3
hokora	3
metropolitan planning organization	3
historical source	3
monastery houses of refuge	3
gosho	3
audiencia territorial	3
pagoda	3
Critical Mass Berlin	3
Cabinet of Montenegro	3
cabinet of Trinidad and Tobago	3
troop	3
State Police Office	3
correspondence school	3
Wirtschaftsschule	3
military school	3
haunted house	3
open air school	3
high school education	3
field command	3
surfing club	3
ayuntamiento	3
round table	3
undergraduate university	3
star fort	3
Greenbelt town	3
strike fighter squadron	3
Clandestine Organization	3
casino chain	3
征服王朝	3
Bandit Suppression Headquarters	3
fictional sibling group	3
triplets	3
NBA anniversary teams	3
radio archive	3
Islamic library	3
California Historical Landmark	3
unorganized territory	3
sub-district of the United States Virgin Islands	3
federal district	3
City Technology College	3
interchange	3
vice-province	3
service and research unit	3
JavaScript library	3
Cabinet of Senegal	3
historical profession	3
aggregated online database	3
gossip magazine	3
news satire	3
revue médicale	3
Clyde puffer	3
Parliament of Sweden	3
transport infrastructure agency	3
Verwaltungshochschule	3
Kokubu-Hachimangu	3
state defense forces	3
animated series	3
family archive	3
small business	3
divided country	3
constituent state	3
ministry of digital policy	3
Regional Economic Communities	3
church choir	3
citizen group	3
hairdresser	3
bilateral treaty	3
contract	3
state capital	3
sanctuary	3
aqueduct	3
bell tower	3
amateur choir	3
wooden church	3
Roman Catholic	3
Cultural heritage monument in Hesse	3
bear park	3
business park	3
missile ship	3
retro themed park	3
ownership	3
Jōkamachi	3
monzenmachi	3
Inland city	3
company hospital	3
Mitake shrine	3
Kōsha	3
Joint Usage / Research Center	3
medical corporation	3
educational institution in classical Japan	3
national broadcast channel	3
swimming association	3
commercial complex	3
enkiri-dera	3
Fighter units of the Japan Air Self-Defense Force	3
local assembly in Japan	3
LGBTI association	3
guide book	3
railway tunnel	3
sports website	3
fact checker	3
digital media	3
fisheries experimental station	3
gajuku	3
steam-electric power station	3
rinkai railway	3
Rangaku school	3
hoshū jugyō kō	3
Authorized Corporation	3
Guard District	3
traveling library	3
waterfall	3
Naval District	3
monryū	3
commodities exchange	3
Collida del general	3
tram	3
tram stop	3
kneipe	3
tide mill	3
kiosk	3
internetes mém	3
advertising	3
former warehouse	3
World Alliance of YMCAs	3
fast casual restaurant	3
wedding chapel	3
livestock housing	3
Osteria	3
hostal	3
public space	3
fish pond	3
cimbalom ensemble	3
election	3
Military Assistance Advisory Group	3
the media	3
hospital radio station	3
battalion-level unit of the Finnish Defence Forces	3
industrial plant	3
national defence area	3
Command	3
Tokugawa mausoleum	3
Esbart dansaire	3
"""notorious market"" website"	3
cosmetics	3
main house	3
national park centre	3
surveillance	3
Detroit American football teams	3
pilot experiment	3
Iran at the FIFA World Cup	3
Ghana at the FIFA World Cup	3
Costa Rica at the FIFA World Cup	3
Croatia at the FIFA World Cup	3
Ivory Coast at the FIFA World Cup	3
Paraguay at the FIFA World Cup	3
organisational unit of the state	3
svěřenský fond	3
direct-controlled municipality	3
the empire on which the sun never sets	3
court of first instance	3
digital humanities	3
office of the Roman Curia	3
electrical substation	3
archival library	3
hospital library	3
statistical territorial entity	3
Danish noble family	3
microstate	3
Spex	3
rotation government	3
Slik	3
particle physics experiment	3
province of India	3
Regional Police	3
ropewalk	3
commote	3
myth	3
Savoyard state	3
province of the Spanish Empire	3
Gothic kingdom	3
chimney	3
attraction	3
pizza delivery	3
sports television program	3
telescope	3
Observatoire des sciences de l'univers	3
reflecting telescope	3
aircraft	3
Europaschule	3
fictional gang	3
photographic shop	3
human rights	3
Denmark at the FIFA World Cup	3
Algeria at the FIFA World Cup	3
massacre	3
collège	3
Islamic state	3
Jantar Mantar	3
fan shop	3
laundry room	3
shopping cart software	3
satellite constellation	3
collaborative software	3
knowledge graph	3
official website	3
Funduk	3
food	3
space program	3
text corpus	3
series of creative works	3
longitudinal study	3
geographical database	3
code name	3
educational software	3
virtual research environment	3
CubeSat	3
reference work	3
run-time system	3
particle accelerator	3
plateau	3
College of Agriculture and Technology	3
popular culture	3
technical testing organization	3
frame of a door	3
security-focused operating system	3
building with clock gable	3
Trappist beer	3
Kommanditgesellschaft	3
dead-end station	3
printer-bookseller	3
bookselling	3
Fine press	3
magazine publishing	3
food market	3
single market	3
imamzadeh	3
Eclipse Foundation Project	3
cultural centre in the Netherlands	3
province domain	3
music center	3
media concern	3
indigenous peoples of the Americas	3
tribes of Arabia	3
indigenous people	3
Native Americans in the United States	3
lost city	3
emergency service unit	3
platform economy	3
Gemeindeverband	3
Cabinet of Azerbaijan	3
bathhouse	3
Episcopal Church	3
ethnoreligious group	3
development service provider	3
caste	3
count palatine	3
hereditary title	3
Nobility of Bern	3
Croatian noble family	3
Government of North Macedonia	3
study commission	3
special municipality association of Germany	3
city with tens of thousands of inhabitants	3
legal clinic	3
European Capital of Culture	3
naval artillery	3
pond	3
Web Agency	3
landscape	3
specialty shop	3
Landesfeuerwehrverband	3
European economic interest grouping	3
European Grouping of Territorial Cooperation	3
Euroregion	3
hawza	3
German resistance to Nazism	3
WWII resistance group	3
cist	3
necropolis	3
factory chimney	3
retail worker	3
architectural style	3
Motor Gun Boat	3
group of biblical humans	3
comics artist	3
kami	3
weir	3
public transport	3
film library	3
Artist's portfolio	3
unified command	3
airborne aircraft carrier	3
all-news radio	3
radio studio	3
clear-channel station	3
radio propaganda	3
public-law institution	3
comparative study	3
pool-type reactor	3
Zero power critical	3
labour movement	3
contributing property	3
freemasonry	3
boules clubs	3
independent city of Saxony-Anhalt	3
urban district in Saxony	3
Ritchey–Chrétien telescope	3
payload	3
research proposal	3
cancelled	3
item of collection or exhibition	3
mahalle	3
former capital	3
naval officer	3
Hafenkapitän	3
pre-kindergarten	3
Regional Rural Bank	3
city block	3
ceramic	3
Generality Lands	3
town in Prince Edward Island	3
éolienne en mer	3
personal ordinariate	3
choral group	3
lunatic asylum	3
Gesellschaft mit beschränkter Haftung in Austria	3
incident	3
metropolitan community of Quebec	3
Lime works	3
community commission for Brussels-Capital Region	3
storage tanker	3
Iranian overseeing council	3
steelmaking factory	3
commune of Romania	3
settlement council	3
Human Rights Council Subsidiary Body	3
waiting room	3
shelter	3
mail	3
shtetl	3
trader	3
oligarchy	3
historical province of France	3
ironmongery	3
social service	3
Export–Import Bank	3
client	3
cuirassier regiment	3
wilayah	3
wine-producing region	3
adhesion railway	3
Arbeitslager	3
Cabinet of Tonga	3
executive term	3
self-publishing	3
inclined tower	3
Stiftungshochschule	3
type of business entity in France	3
dance festival	3
travelling exhibition	3
city school district	3
Esperanto foundation	3
municipal council in Canada	3
military logistics	3
presidential yacht	3
ferrous metallurgy	3
plenary session	3
auto club	3
theocracy	3
road bridge	3
buttress dam	3
hydro-electric power scheme	3
transborder building	3
National Historic Landmark	3
upper school	3
historic landmark	3
seminar	3
space grant institution	3
Meierhof	3
storage building	3
selsoviet of Russia	3
final	3
3D printing marketplace	3
indie games editor	3
archabbey	3
ehemalige Kathedrale	3
afoxé	3
stage act	3
web television	3
affiliate network	3
management consulting	3
unincorporated association	3
motorboat	3
Men's Shed	3
Werkrealschule	3
Tekhnikum	3
motel chain	3
botel	3
job	3
regional transmission organization	3
park conservancy	3
community development corporation	3
performing arts production	3
auxiliary	3
affiliate	3
mutual-benefit nonprofit corporation	3
computer-assisted legal research	3
wordmark	3
free clinic	3
film distribution	3
oral history	3
utility cooperative	3
autarky	3
hybrid power station	3
Monastic school	3
mortgage loan	3
Atrebates	3
autonomous police	3
Rajput clans	3
name	3
Named Unit	3
Erfüllende Gemeinde of Thuringia	3
political entity	3
Independent software vendor	3
catalogue raisonné	3
Camera del Lavoro	3
party archive	3
Court of Justice	3
continuing education	3
Feldbahn	3
rail transport by country or region	3
lecture series	3
French spahi regiment	3
établissement de santé privé d'intérêt collectif	3
